descreveExamePK,dataPK,hospitalPK,idadePK,quantidadeExames
76698,20101222,588,77,2
76699,20101223,589,76,4
76700,20101224,590,75,6
76701,20101225,591,74,3
76702,20101226,592,73,7
76703,20101227,593,72,1
76704,20101228,594,71,10
76705,20101229,595,69,7
76706,20101230,596,68,2
76707,20101231,597,67,5
76708,20110101,598,66,9
76709,20110102,599,66,2
76710,20110103,600,65,3
76711,20110104,601,64,6
76712,20110105,602,63,4
76713,20110106,603,62,4
76714,20110107,604,61,7
76715,20110108,605,60,7
76716,20110109,606,59,4
76717,20110110,607,57,8
76718,20110111,608,56,5
76719,20110112,609,55,4
76720,20110113,610,54,7
76721,20110114,611,54,5
76722,20110115,612,53,6
76723,20110116,613,52,1
76724,20110117,614,51,4
76725,20110118,615,50,2
76726,20110119,616,49,2
76727,20110120,617,48,7
76728,20110121,618,47,10
76729,20110122,619,45,5
76730,20110123,620,44,6
76731,20110124,621,43,2
76732,20110125,622,42,5
76733,20110126,623,42,9
76734,20110127,624,41,9
76735,20110128,625,40,1
76736,20110129,626,39,5
76737,20110130,627,38,1
76738,20110131,628,37,10
76739,20110201,629,36,9
76740,20110202,630,35,1
76741,20110203,631,33,6
76742,20110204,632,32,3
76743,20110205,633,31,6
76744,20110206,634,30,2
76745,20110207,635,30,10
76746,20110208,636,29,9
76747,20110209,637,28,2
76748,20110210,638,27,2
76749,20110211,639,26,3
76750,20110212,640,25,9
76751,20110213,641,24,3
76752,20110214,642,22,5
76753,20110215,643,21,2
76754,20110216,644,20,5
76755,20110217,645,19,9
76756,20110218,1,18,6
76757,20110219,2,18,7
76758,20110220,3,17,4
76759,20110221,4,16,4
76760,20110222,5,15,6
76761,20110223,6,14,3
76762,20110224,7,13,10
76763,20110225,8,12,8
76764,20110226,9,11,8
76765,20110227,10,9,7
76766,20110228,11,8,9
76767,20110301,12,7,10
76768,20110302,13,6,6
76769,20110303,14,6,8
76770,20110304,15,5,2
76771,20110305,16,4,1
76772,20110306,17,3,7
76773,20110307,18,2,5
76774,20110308,19,1,2
76775,20110309,20,0,1
76776,20110310,21,120,10
76777,20110311,22,118,3
76778,20110312,23,117,2
76779,20110313,24,116,3
76780,20110314,25,115,5
76781,20110315,26,115,8
76782,20110316,27,114,3
76783,20110317,28,113,7
76784,20110318,29,112,3
76785,20110319,30,111,9
76786,20110320,31,110,4
76787,20110321,32,109,6
76788,20110322,33,108,4
76789,20110323,34,106,10
76790,20110324,35,105,9
76791,20110325,36,104,4
76792,20110326,37,103,8
76793,20110327,38,103,1
76794,20110328,39,102,8
76795,20110329,40,101,5
76796,20110330,41,100,1
76797,20110331,42,99,7
76798,20110401,43,98,5
76799,20110402,44,97,10
76800,20110403,45,96,7
76801,20110404,46,94,1
76802,20110405,47,93,6
76803,20110406,48,92,5
76804,20110407,49,91,4
76805,20110408,50,91,9
76806,20110409,51,90,1
76807,20110410,52,89,6
76808,20110411,53,88,5
76809,20110412,54,87,7
76810,20110413,55,86,4
76811,20110414,56,85,10
76812,20110415,57,83,2
76813,20110416,58,82,8
76814,20110417,59,81,10
76815,20110418,60,80,2
76816,20110419,61,79,1
76817,20110420,62,79,1
76818,20110421,63,78,9
76819,20110422,64,77,7
76820,20110423,65,76,10
76821,20110424,66,75,6
76822,20110425,67,74,2
76823,20110426,68,73,8
76824,20110427,69,72,9
76825,20110428,70,70,1
76826,20110429,71,69,10
76827,20110430,72,68,9
76828,20110501,73,67,10
76829,20110502,74,67,1
76830,20110503,75,66,6
76831,20110504,76,65,3
76832,20110505,77,64,4
76833,20110506,78,63,1
76834,20110507,79,62,8
76835,20110508,80,61,9
76836,20110509,81,60,6
76837,20110510,82,58,6
76838,20110511,83,57,7
76839,20110512,84,56,9
76840,20110513,85,55,8
76841,20110514,86,55,7
76842,20110515,87,54,8
76843,20110516,88,53,4
76844,20110517,89,52,10
76845,20110518,90,51,8
76846,20110519,91,50,3
76847,20110520,92,49,5
76848,20110521,93,48,1
76849,20110522,94,46,2
76850,20110523,95,45,4
76851,20110524,96,44,7
76852,20110525,97,43,10
76853,20110526,98,43,1
76854,20110527,99,42,5
76855,20110528,100,41,2
76856,20110529,101,40,10
76857,20110530,102,39,1
76858,20110531,103,38,2
76859,20110601,104,37,4
76860,20110602,105,36,6
76861,20110603,106,34,4
76862,20110604,107,33,7
76863,20110605,108,32,5
76864,20110606,109,31,9
76865,20110607,110,31,5
76866,20110608,111,30,6
76867,20110609,112,29,5
76868,20110610,113,28,9
76869,20110611,114,27,5
76870,20110612,115,26,4
76871,20110613,116,25,5
76872,20110614,117,23,2
76873,20110615,118,22,9
76874,20110616,119,21,10
76875,20110617,120,20,6
76876,20110618,121,19,9
76877,20110619,122,19,2
76878,20110620,123,18,2
76879,20110621,124,17,8
76880,20110622,125,16,7
76881,20110623,126,15,4
76882,20110624,127,14,3
76883,20110625,128,13,5
76884,20110626,129,12,5
76885,20110627,130,10,4
76886,20110628,131,9,4
76887,20110629,132,8,5
76888,20110630,133,7,3
76889,20110701,134,7,7
76890,20110702,135,6,3
76891,20110703,136,5,7
76892,20110704,137,4,9
76893,20110705,138,3,6
76894,20110706,139,2,8
76895,20110707,140,1,9
76896,20110708,141,0,6
76897,20110709,142,119,6
76898,20110710,143,118,1
76899,20110711,144,117,9
76900,20110712,145,116,4
76901,20110713,146,116,1
76902,20110714,147,115,6
76903,20110715,148,114,1
76904,20110716,149,113,4
76905,20110717,150,112,7
76906,20110718,151,111,6
76907,20110719,152,110,9
76908,20110720,153,109,3
76909,20110721,154,107,5
76910,20110722,155,106,10
76911,20110723,156,105,2
76912,20110724,157,104,4
76913,20110725,158,104,6
76914,20110726,159,103,2
76915,20110727,160,102,1
76916,20110728,161,101,6
76917,20110729,162,100,3
76918,20110730,163,99,2
76919,20110731,164,98,9
76920,20110801,165,97,1
76921,20110802,166,95,5
76922,20110803,167,94,6
76923,20110804,168,93,4
76924,20110805,169,92,1
76925,20110806,170,92,3
76926,20110807,171,91,10
76927,20110808,172,90,10
76928,20110809,173,89,4
76929,20110810,174,88,8
76930,20110811,175,87,5
76931,20110812,176,86,5
76932,20110813,177,84,1
76933,20110814,178,83,4
76934,20110815,179,82,10
76935,20110816,180,81,4
76936,20110817,181,80,2
76937,20110818,182,80,10
76938,20110819,183,79,1
76939,20110820,184,78,9
76940,20110821,185,77,9
76941,20110822,186,76,3
76942,20110823,187,75,3
76943,20110824,188,74,8
76944,20110825,189,73,3
76945,20110826,190,71,5
76946,20110827,191,70,5
76947,20110828,192,69,4
76948,20110829,193,68,1
76949,20110830,194,68,7
76950,20110831,195,67,2
76951,20110901,196,66,10
76952,20110902,197,65,2
76953,20110903,198,64,1
76954,20110904,199,63,5
76955,20110905,200,62,5
76956,20110906,201,61,5
76957,20110907,202,59,6
76958,20110908,203,58,10
76959,20110909,204,57,6
76960,20110910,205,56,4
76961,20110911,206,56,7
76962,20110912,207,55,7
76963,20110913,208,54,2
76964,20110914,209,53,9
76965,20110915,210,52,4
76966,20110916,211,51,1
76967,20110917,212,50,8
76968,20110918,213,49,6
76969,20110919,214,47,7
76970,20110920,215,46,8
76971,20110921,216,45,7
76972,20110922,217,44,3
76973,20110923,218,44,4
76974,20110924,219,43,5
76975,20110925,220,42,1
76976,20110926,221,41,1
76977,20110927,222,40,1
76978,20110928,223,39,7
76979,20110929,224,38,7
76980,20110930,225,37,1
76981,20111001,226,35,7
76982,20111002,227,34,5
76983,20111003,228,33,2
76984,20111004,229,32,1
76985,20111005,230,32,2
76986,20111006,231,31,10
76987,20111007,232,30,5
76988,20111008,233,29,5
76989,20111009,234,28,8
76990,20111010,235,27,8
76991,20111011,236,26,7
76992,20111012,237,24,5
76993,20111013,238,23,5
76994,20111014,239,22,5
76995,20111015,240,21,5
76996,20111016,241,20,3
76997,20111017,242,20,4
76998,20111018,243,19,8
76999,20111019,244,18,3
77000,20111020,245,17,8
77001,20111021,246,16,6
77002,20111022,247,15,7
77003,20111023,248,14,2
77004,20111024,249,13,4
77005,20111025,250,11,1
77006,20111026,251,10,4
77007,20111027,252,9,6
77008,20111028,253,8,9
77009,20111029,254,8,5
77010,20111030,255,7,2
77011,20111031,256,6,8
77012,20111101,257,5,9
77013,20111102,258,4,5
77014,20111103,259,3,1
77015,20111104,260,2,8
77016,20111105,261,1,8
77017,20111106,262,0,10
77018,20111107,263,119,1
77019,20111108,264,118,6
77020,20111109,265,117,1
77021,20111110,266,117,2
77022,20111111,267,116,5
77023,20111112,268,115,3
77024,20111113,269,114,1
77025,20111114,270,113,3
77026,20111115,271,112,4
77027,20111116,272,111,10
77028,20111117,273,110,10
77029,20111118,274,108,9
77030,20111119,275,107,5
77031,20111120,276,106,7
77032,20111121,277,105,1
77033,20111122,278,105,10
77034,20111123,279,104,5
77035,20111124,280,103,10
77036,20111125,281,102,9
77037,20111126,282,101,6
77038,20111127,283,100,8
77039,20111128,284,99,2
77040,20111129,285,98,3
77041,20111130,286,96,9
77042,20111201,287,95,4
77043,20111202,288,94,1
77044,20111203,289,93,4
77045,20111204,290,93,2
77046,20111205,291,92,4
77047,20111206,292,91,3
77048,20111207,293,90,2
77049,20111208,294,89,3
77050,20111209,295,88,9
77051,20111210,296,87,5
77052,20111211,297,85,9
77053,20111212,298,84,10
77054,20111213,299,83,9
77055,20111214,300,82,3
77056,20111215,301,81,1
77057,20111216,302,81,5
77058,20111217,303,80,1
77059,20111218,304,79,5
77060,20111219,305,78,9
77061,20111220,306,77,3
77062,20111221,307,76,1
77063,20111222,308,75,8
77064,20111223,309,74,10
77065,20111224,310,72,1
77066,20111225,311,71,5
77067,20111226,312,70,7
77068,20111227,313,69,8
77069,20111228,314,69,4
77070,20111229,315,68,2
77071,20111230,316,67,4
77072,20111231,317,66,8
77073,20120101,318,65,9
77074,20120102,319,64,6
77075,20120103,320,63,6
77076,20120104,321,62,5
77077,20120105,322,60,2
77078,20120106,323,59,6
77079,20120107,324,58,8
77080,20120108,325,57,5
77081,20120109,326,57,2
77082,20120110,327,56,5
77083,20120111,328,55,5
77084,20120112,329,54,5
77085,20120113,330,53,7
77086,20120114,331,52,8
77087,20120115,332,51,6
77088,20120116,333,50,2
77089,20120117,334,48,8
77090,20120118,335,47,9
77091,20120119,336,46,2
77092,20120120,337,45,7
77093,20120121,338,45,2
77094,20120122,339,44,1
77095,20120123,340,43,4
77096,20120124,341,42,1
77097,20120125,342,41,8
77098,20120126,343,40,2
77099,20120127,344,39,9
77100,20120128,345,38,4
77101,20120129,346,36,2
77102,20120130,347,35,4
77103,20120131,348,34,3
77104,20120201,349,33,4
77105,20120202,350,33,4
77106,20120203,351,32,7
77107,20120204,352,31,2
77108,20120205,353,30,4
77109,20120206,354,29,7
77110,20120207,355,28,8
77111,20120208,356,27,9
77112,20120209,357,25,1
77113,20120210,358,24,7
77114,20120211,359,23,8
77115,20120212,360,22,1
77116,20120213,361,21,7
77117,20120214,362,21,6
77118,20120215,363,20,4
77119,20120216,364,19,9
77120,20120217,365,18,4
77121,20120218,366,17,7
77122,20120219,367,16,9
77123,20120220,368,15,9
77124,20120221,369,14,6
77125,20120222,370,12,6
77126,20120223,371,11,2
77127,20120224,372,10,5
77128,20120225,373,9,1
77129,20120226,374,9,2
77130,20120227,375,8,10
77131,20120228,376,7,10
77132,20120229,377,6,3
77133,20120301,378,5,5
77134,20120302,379,4,1
77135,20120303,380,3,10
77136,20120304,381,2,2
77137,20120305,382,0,10
77138,20120306,383,0,4
77139,20120307,384,119,4
77140,20120308,385,118,2
77141,20120309,386,118,7
77142,20120310,387,117,2
77143,20120311,388,116,4
77144,20120312,389,115,2
77145,20120313,390,114,10
77146,20120314,391,113,2
77147,20120315,392,112,2
77148,20120316,393,111,2
77149,20120317,394,109,8
77150,20120318,395,108,5
77151,20120319,396,107,5
77152,20120320,397,106,1
77153,20120321,398,106,10
77154,20120322,399,105,3
77155,20120323,400,104,4
77156,20120324,401,103,8
77157,20120325,402,102,8
77158,20120326,403,101,10
77159,20120327,404,100,1
77160,20120328,405,99,5
77161,20120329,406,97,5
77162,20120330,407,96,7
77163,20120331,408,95,7
77164,20120401,409,94,9
77165,20120402,410,94,10
77166,20120403,411,93,9
77167,20120404,412,92,5
77168,20120405,413,91,3
77169,20120406,414,90,9
77170,20120407,415,89,1
77171,20120408,416,88,7
77172,20120409,417,86,5
77173,20120410,418,85,10
77174,20120411,419,84,3
77175,20120412,420,83,10
77176,20120413,421,82,9
77177,20120414,422,82,6
77178,20120415,423,81,9
77179,20120416,424,80,8
77180,20120417,425,79,6
77181,20120418,426,78,6
77182,20120419,427,77,4
77183,20120420,428,76,5
77184,20120421,429,75,1
77185,20120422,430,73,5
77186,20120423,431,72,8
77187,20120424,432,71,10
77188,20120425,433,70,4
77189,20120426,434,70,7
77190,20120427,435,69,1
77191,20120428,436,68,2
77192,20120429,437,67,8
77193,20120430,438,66,8
77194,20120501,439,65,6
77195,20120502,440,64,8
77196,20120503,441,63,3
77197,20120504,442,61,6
77198,20120505,443,60,5
77199,20120506,444,59,7
77200,20120507,445,58,9
77201,20120508,446,58,5
77202,20120509,447,57,2
77203,20120510,448,56,10
77204,20120511,449,55,3
77205,20120512,450,54,6
77206,20120513,451,53,9
77207,20120514,452,52,4
77208,20120515,453,51,1
77209,20120516,454,49,1
77210,20120517,455,48,10
77211,20120518,456,47,7
77212,20120519,457,46,6
77213,20120520,458,46,7
77214,20120521,459,45,8
77215,20120522,460,44,9
77216,20120523,461,43,4
77217,20120524,462,42,5
77218,20120525,463,41,10
77219,20120526,464,40,8
77220,20120527,465,39,10
77221,20120528,466,37,2
77222,20120529,467,36,7
77223,20120530,468,35,8
77224,20120531,469,34,5
77225,20120601,470,34,5
77226,20120602,471,33,8
77227,20120603,472,32,6
77228,20120604,473,31,7
77229,20120605,474,30,1
77230,20120606,475,29,5
77231,20120607,476,28,8
77232,20120608,477,26,1
77233,20120609,478,25,6
77234,20120610,479,24,4
77235,20120611,480,23,2
77236,20120612,481,22,1
77237,20120613,482,22,3
77238,20120614,483,21,5
77239,20120615,484,20,8
77240,20120616,485,19,9
77241,20120617,486,18,9
77242,20120618,487,17,4
77243,20120619,488,16,3
77244,20120620,489,15,3
77245,20120621,490,13,2
77246,20120622,491,12,7
77247,20120623,492,11,4
77248,20120624,493,10,2
77249,20120625,494,10,10
77250,20120626,495,9,5
77251,20120627,496,8,3
77252,20120628,497,7,9
77253,20120629,498,6,3
77254,20120630,499,5,6
77255,20120701,500,4,1
77256,20120702,501,3,8
77257,20120703,502,1,4
77258,20120704,503,0,2
77259,20120705,504,0,1
77260,20120706,505,119,5
77261,20120707,506,119,8
77262,20120708,507,118,1
77263,20120709,508,117,7
77264,20120710,509,116,7
77265,20120711,510,115,9
77266,20120712,511,114,5
77267,20120713,512,113,4
77268,20120714,513,112,10
77269,20120715,514,110,7
77270,20120716,515,109,2
77271,20120717,516,108,6
77272,20120718,517,107,2
77273,20120719,518,107,10
77274,20120720,519,106,1
77275,20120721,520,105,5
77276,20120722,521,104,6
77277,20120723,522,103,1
77278,20120724,523,102,8
77279,20120725,524,101,7
77280,20120726,525,100,7
77281,20120727,526,98,8
77282,20120728,527,97,3
77283,20120729,528,96,6
77284,20120730,529,95,10
77285,20120731,530,95,5
77286,20120801,531,94,6
77287,20120802,532,93,5
77288,20120803,533,92,7
77289,20120804,534,91,2
77290,20120805,535,90,3
77291,20120806,536,89,6
77292,20120807,537,87,1
77293,20120808,538,86,5
77294,20120809,539,85,5
77295,20120810,540,84,7
77296,20120811,541,83,10
77297,20120812,542,83,5
77298,20120813,543,82,5
77299,20120814,544,81,9
77300,20120815,545,80,5
77301,20120816,546,79,1
77302,20120817,547,78,3
77303,20120818,548,77,2
77304,20120819,549,76,5
77305,20120820,550,74,4
77306,20120821,551,73,10
77307,20120822,552,72,9
77308,20120823,553,71,3
77309,20120824,554,71,2
77310,20120825,555,70,10
77311,20120826,556,69,8
77312,20120827,557,68,7
77313,20120828,558,67,2
77314,20120829,559,66,10
77315,20120830,560,65,5
77316,20120831,561,64,9
77317,20120901,562,62,7
77318,20120902,563,61,6
77319,20120903,564,60,9
77320,20120904,565,59,2
77321,20120905,566,59,7
77322,20120906,567,58,2
77323,20120907,568,57,2
77324,20120908,569,56,8
77325,20120909,570,55,2
77326,20120910,571,54,5
77327,20120911,572,53,3
77328,20120912,573,52,1
77329,20120913,574,50,10
77330,20120914,575,49,3
77331,20120915,576,48,5
77332,20120916,577,47,8
77333,20120917,578,47,9
77334,20120918,579,46,7
77335,20120919,580,45,6
77336,20120920,581,44,1
77337,20120921,582,43,10
77338,20120922,583,42,4
77339,20120923,584,41,5
77340,20120924,585,40,4
77341,20120925,586,38,3
77342,20120926,587,37,6
77343,20120927,588,36,3
77344,20120928,589,35,1
77345,20120929,590,35,1
77346,20120930,591,34,6
77347,20121001,592,33,1
77348,20121002,593,32,9
77349,20121003,594,31,3
77350,20121004,595,30,2
77351,20121005,596,29,6
77352,20121006,597,27,7
77353,20121007,598,26,10
77354,20121008,599,25,2
77355,20121009,600,24,1
77356,20121010,601,23,7
77357,20121011,602,23,2
77358,20121012,603,22,7
77359,20121013,604,21,5
77360,20121014,605,20,1
77361,20121015,606,19,6
77362,20121016,607,18,9
77363,20121017,608,17,8
77364,20121018,609,16,9
77365,20121019,610,14,7
77366,20121020,611,13,6
77367,20121021,612,12,7
77368,20121022,613,11,10
77369,20121023,614,11,4
77370,20121024,615,10,8
77371,20121025,616,9,4
77372,20121026,617,8,7
77373,20121027,618,7,6
77374,20121028,619,6,8
77375,20121029,620,5,4
77376,20121030,621,4,5
77377,20121031,622,2,6
77378,20121101,623,1,6
77379,20121102,624,0,9
77380,20121103,625,0,4
77381,20121104,626,120,6
77382,20121105,627,119,8
77383,20121106,628,118,6
77384,20121107,629,117,3
77385,20121108,630,116,10
77386,20121109,631,115,9
77387,20121110,632,114,8
77388,20121111,633,113,5
77389,20121112,634,111,9
77390,20121113,635,110,10
77391,20121114,636,109,9
77392,20121115,637,108,4
77393,20121116,638,108,6
77394,20121117,639,107,10
77395,20121118,640,106,9
77396,20121119,641,105,6
77397,20121120,642,104,1
77398,20121121,643,103,8
77399,20121122,644,102,9
77400,20121123,645,101,4
77401,20121124,1,99,1
77402,20121125,2,98,3
77403,20121126,3,97,5
77404,20121127,4,96,5
77405,20121128,5,96,10
77406,20121129,6,95,2
77407,20121130,7,94,2
77408,20121201,8,93,9
77409,20121202,9,92,1
77410,20121203,10,91,1
77411,20121204,11,90,4
77412,20121205,12,88,9
77413,20121206,13,87,1
77414,20121207,14,86,10
77415,20121208,15,85,7
77416,20121209,16,84,1
77417,20121210,17,84,8
77418,20121211,18,83,5
77419,20121212,19,82,1
77420,20121213,20,81,5
77421,20121214,21,80,10
77422,20121215,22,79,3
77423,20121216,23,78,2
77424,20121217,24,77,9
77425,20121218,25,75,5
77426,20121219,26,74,6
77427,20121220,27,73,5
77428,20121221,28,72,8
77429,20121222,29,72,9
77430,20121223,30,71,3
77431,20121224,31,70,5
77432,20121225,32,69,2
77433,20121226,33,68,8
77434,20121227,34,67,4
77435,20121228,35,66,2
77436,20121229,36,65,6
77437,20121230,37,63,4
77438,20121231,38,62,4
77439,20130101,39,61,3
77440,20130102,40,60,7
77441,20130103,41,60,8
77442,20130104,42,59,3
77443,20130105,43,58,5
77444,20130106,44,57,6
77445,20130107,45,56,3
77446,20130108,46,55,4
77447,20130109,47,54,10
77448,20130110,48,53,7
77449,20130111,49,51,6
77450,20130112,50,50,5
77451,20130113,51,49,1
77452,20130114,52,48,10
77453,20130115,53,48,10
77454,20130116,54,47,4
77455,20130117,55,46,10
77456,20130118,56,45,9
77457,20130119,57,44,5
77458,20130120,58,43,8
77459,20130121,59,42,2
77460,20130122,60,41,9
77461,20130123,61,39,6
77462,20130124,62,38,3
77463,20130125,63,37,4
77464,20130126,64,36,6
77465,20130127,65,36,4
77466,20130128,66,35,8
77467,20130129,67,34,4
77468,20130130,68,33,8
77469,20130131,69,32,10
77470,20130201,70,31,6
77471,20130202,71,30,6
77472,20130203,72,28,7
77473,20130204,73,27,7
77474,20130205,74,26,10
77475,20130206,75,25,1
77476,20130207,76,24,8
77477,20130208,77,24,2
77478,20130209,78,23,1
77479,20130210,79,22,4
77480,20130211,80,21,9
77481,20130212,81,20,6
77482,20130213,82,19,3
77483,20130214,83,18,7
77484,20130215,84,17,2
77485,20130216,85,15,6
77486,20130217,86,14,2
77487,20130218,87,13,6
77488,20130219,88,12,5
77489,20130220,89,12,3
77490,20130221,90,11,4
77491,20130222,91,10,7
77492,20130223,92,9,7
77493,20130224,93,8,4
77494,20130225,94,7,8
77495,20130226,95,6,8
77496,20130227,96,5,2
77497,20130228,97,3,9
77498,20130301,98,2,6
